gene_id	r	p
FIP1L1|81608	9.98269	0.00797563
FIS1|51024	22.9886	0.012385
FITM1|161247	1.25	NaN
FITM2|128486	21.7214	0.0859217
FIZ1|84922	29.9146	0.0681558
FJX1|24147	5.15481	0.00705023
FKBP10|60681	7.59746	0.000767581
FKBP11|51303	33.9907	0.0360966
FKBP14|55033	14.2521	0.0289971
FKBP15|23307	8.80106	0.00726229
FKBP1AP1|2282	4.39837	0.328277
FKBP1A|2280	20.6121	0.00634262
FKBP1B|2281	3.40672	0.097595
FKBP2|2286	19.8979	0.0143998
FKBP3|2287	10.1598	0.00376104
FKBP4|2288	17.3841	0.00335483
FKBP5|2289	7.82245	0.00664851
FKBP6|8468	0.0833333	NaN
FKBP7|51661	7.28922	0.0635932
FKBP8|23770	13.6211	0.00251562
FKBP9L|360132	2.3544	0.11156
FKBP9|11328	15.4426	0.00552007
FKBPL|63943	23.137	0.087761
FKRP|79147	7.94799	0.0262427
FKSG29|100131561	1.00665	0.294058
FKSG73|440888	0	NaN
FKSG83|83954	0	NaN
FKTN|2218	13.363	0.0146492
FLAD1|80308	8.27932	0.00842797
FLCN|201163	29.6243	0.0565665
FLG2|388698	0	NaN
FLG|2312	1.54162	0.698107
FLI1|2313	0	NaN
FLII|2314	34.2084	0.00566829
FLJ10038|55056	7.60662	0.0384451
FLJ10213|55096	8.4333	0.179368
FLJ10357|55701	15.0654	0.0141373
FLJ10661|286042	9.92095	0.380293
FLJ11235|54508	2.29599	0.0884344
FLJ12825|440101	3.26127	0.0653195
FLJ13197|79667	1.9809	0.0951704
FLJ13224|79857	5.30848	0.366731
FLJ14107|80094	3.2732	0.332084
FLJ16779|100192386	1.14123	0.00457605
FLJ22536|401237	2.85044	0.0310899
FLJ23867|200058	2.08618	0.00959518
FLJ25328|148231	0	NaN
FLJ25363|401082	0	NaN
FLJ25758|497049	1.1968e+06	1
FLJ26850|400710	0.689889	0.541845
FLJ30679|146512	6	NaN
FLJ32063|150538	0.384472	0.365767
FLJ33360|401172	0	NaN
FLJ33630|644873	5.96481	0.0270352
FLJ34503|285759	0.345143	0.579933
FLJ35024|401491	0.913647	0.422272
FLJ35220|284131	4.87803	0.0241334
FLJ35390|255031	1.26739	0.0546664
FLJ35776|649446	5.83395	0.0135201
FLJ36000|284124	0.0833333	NaN
FLJ36031|168455	10.8671	0.0427642
FLJ36777|730971	2.41667	NaN
FLJ37201|283011	2.50316	0.0885975
FLJ37307|283521	1.80392e+06	0.999999
FLJ37453|729614	3.82526	0.0312926
FLJ37543|285668	0.345143	0.579933
FLJ39582|439931	24.7448	0.214405
FLJ39609|100130417	0	NaN
FLJ39653|202020	12.0878	0.0372117
FLJ39739|388685	0.576237	0.0104784
FLJ40292|643210	10.1995	0.81927
FLJ40330|645784	1.1915	0.116911
FLJ40434|163742	0	NaN
FLJ40504|284085	0.166667	NaN
FLJ40852|285962	2	NaN
FLJ41941|100192420	2.52711	0.519934
FLJ42289|388182	0.706822	0.394838
FLJ42393|401105	2.41667	NaN
FLJ42627|645644	24.0256	0.0659697
FLJ42709|441094	11.8818	0.095591
FLJ42875|440556	0	NaN
FLJ43390|646113	0	NaN
FLJ43663|378805	19.8428	0.103343
FLJ43859|389761	0	NaN
FLJ43860|389690	0	NaN
FLJ43950|347127	0.0833333	NaN
FLJ44054|643365	0.166667	NaN
FLJ44082|389762	0	NaN
FLJ44606|401207	11.9882	0.213168
FLJ44635|392490	3.27442	0.048733
FLJ45079|400624	0.0833333	NaN
FLJ45244|400242	1.13987	0.019166
FLJ45340|402483	17.2529	0.00925171
FLJ45445|399844	11.1376	0.0257933
FLJ45983|399717	0.0837632	0.100464
FLJ46111|283102	0	NaN
FLJ46321|389763	0	NaN
FLJ46361|375940	0	NaN
FLJ90757|440465	8.05579	0.0242725
FLNA|2316	4.11923	6.69452e-05
FLNB|2317	5.92345	0.000366533
FLNC|2318	0.898002	0.293018
FLOT1|10211	10.0044	0.00215999
FLOT2|2319	19.4614	0.00643894
FLRT1|23769	3.83968	0.135887
FLRT2|23768	29.8728	0.0602226
FLRT3|23767	2.11927	0.0178161
FLT1|2321	0.166667	NaN
FLT3LG|2323	5.90856	0.0899892
FLT3|2322	0	NaN
FLT4|2324	2.53395	0.655227
FLVCR1|28982	7.71817	0.0109963
FLVCR2|55640	3.19376	0.0239334
FLYWCH1|84256	32.0494	0.025821
FLYWCH2|114984	14.3538	0.00956322
FMN1|342184	3.38434	0.273276
FMN2|56776	17.8319	0.100086
FMNL1|752	10.9503	0.00312386
FMNL2|114793	5.05961	0.00355357
FMNL3|91010	38.7096	0.067679
FMO1|2326	0	NaN
FMO2|2327	0.0833333	NaN
FMO3|2328	0.345143	0.579933
FMO4|2329	9.01571	0.512284
FMO5|2330	0.416667	NaN
FMO6P|388714	0	NaN
FMO9P|116123	0	NaN
FMOD|2331	1.77467e+06	1
FMR1NB|158521	0	NaN
FMR1|2332	8.37117	0.00377144
FN1|2335	1.82253	0.000300871
FN3KRP|79672	17.5499	0.0114458
FN3K|64122	3.42194	0.00890538
FNBP1L|54874	10.6836	0.00785744
FNBP1|23048	7.61584	0.00205226
FNBP4|23360	11.3559	0.00312997
FNDC1|84624	0	NaN
FNDC3A|22862	7.2405	0.00189816
FNDC3B|64778	6.40324	0.00291832
FNDC4|64838	3.4899	0.807243
FNDC5|252995	1.05264	0.176343
FNDC7|163479	0.666667	NaN
FNDC8|54752	5.99853	0.263689
FNIP1|96459	11.2105	0.0085612
FNIP2|57600	5.00779	0.0199111
FNTA|2339	20.6095	0.0134211
FNTB|2342	24.5658	0.0436934
FOLH1B|219595	0.0833333	NaN
FOLH1|2346	0	NaN
FOLR1|2348	3.80278	0.000396544
FOLR2|2350	1.93702	0.42851
FOLR3|2352	0.166667	NaN
FOLR4|390243	0	NaN
FOSB|2354	0.357067	0.000164495
FOSL1|8061	2.72232	0.00724073
FOSL2|2355	5.12803	0.00198706
FOS|2353	0.981643	9.48525e-05
FOXA1|3169	10.7861	0.0813824
FOXA2|3170	0	NaN
FOXA3|3171	3.4899	0.807243
FOXB1|27023	1.80095	0.060944
FOXB2|442425	0	NaN
FOXC1|2296	5.75543	0.00647219
FOXC2|2303	3.37796	0.00540723
FOXD1|2297	1.39004	0.00329544
FOXD2|2306	6.00613	0.0468596
FOXD3|27022	3.35089	0.130043
FOXD4L1|200350	3.44848	0.305667
FOXD4L2|100036519	2.77135	0.460253
FOXD4L3|286380	8.30982	0.832941
FOXD4L5|653427	0.960202	0.62208
FOXD4L6|653404	0.23787	0.0925133
FOXD4|2298	4.3265	0.409067
FOXE1|2304	6.83949	0.0284084
FOXE3|2301	3.84823	0.677319
FOXF1|2294	8.79611	0.00378157
FOXF2|2295	9.12685	0.0121644
FOXG1|2290	0.193013	0.366704
FOXH1|8928	5.26218	0.128308
FOXI1|2299	0	NaN
FOXI2|399823	0	NaN
FOXI3|344167	0	NaN
FOXJ1|2302	0.331268	0.180896
FOXJ2|55810	31.7018	0.039408
FOXJ3|22887	7.39745	0.00375477
FOXK1|221937	12.0653	0.00271138
FOXK2|3607	20.8858	0.00608581
FOXL1|2300	1.46959	0.001923
FOXL2|668	3.81745	0.015425
FOXM1|2305	14.0322	0.00445464
FOXN1|8456	0.45104	0.124676
FOXN2|3344	12.6753	0.0170633
FOXN3|1112	8.63488	0.00656661
FOXN4|121643	2.05636	0.621941
FOXO1|2308	9.12293	0.0491697
FOXO3B|2310	38.0776	0.112657
FOXO3|2309	7.43522	0.00490768
FOXO4|4303	9.33753	0.0163935
FOXP1|27086	20.8044	0.0176163
FOXP2|93986	1.79007	0.0174431
FOXP3|50943	13.5459	0.794672
FOXP4|116113	18.9567	0.011428
FOXQ1|94234	1.35407	0.00355612
FOXR1|283150	0	NaN
FOXR2|139628	0	NaN
FOXRED1|55572	23.1316	0.0176223
FOXRED2|80020	19.8106	0.0105083
FOXS1|2307	725769	0.999999
FPGS|2356	8.68366	0.00677343
FPGT|8790	2.26252	0.00525846
FPR1|2357	0.868629	0.0721735
FPR2|2358	2.43406	0.605881
FPR3|2359	0.85303	0.161875
FRAS1|80144	1.34553	0.801452
FRAT1|10023	8.25603	0.0635457
FRAT2|23401	10.9289	0.00974915
FREM1|158326	0.166667	NaN
FREM2|341640	7.14741	0.0363617
FRG1B|284802	20.2574	0.136868
FRG1|2483	9.882	0.0149208
FRG2B|441581	0	NaN
FRG2C|100288801	0.166667	NaN
FRG2|448831	1.34553	0.801452
FRK|2444	4.00726	0.390676
FRMD1|79981	0.0833333	NaN
FRMD3|257019	2.24324	0.0545006
FRMD4A|55691	7.11705	0.124605
FRMD4B|23150	2.46732	0.0142853
FRMD5|84978	8.78582	0.194366
FRMD6|122786	6.478	0.027442
FRMD7|90167	2.93725	0.746015
FRMD8|83786	30.6023	0.0276502
FRMPD1|22844	0.0833333	NaN
FRMPD2L1|728798	0	NaN
FRMPD2|143162	0.407651	0.0844992
FRMPD4|9758	0	NaN
FRRS1|391059	6.38599	0.0322847
FRS2|10818	11.0498	0.0177802
FRS3|10817	5.62472	0.0679384
FRYL|285527	10.7629	0.00878472
FRY|10129	1.00008	0.00617013
FRZB|2487	5.92569	0.755601
FSCB|84075	0	NaN
FSCN1|6624	28.1642	0.00308761
FSCN2|25794	2.55242	0.00533269
FSCN3|29999	1.31898	0.397406
FSD1L|83856	4.87272	0.035257
FSD1|79187	5.3059	0.0132408
FSD2|123722	0	NaN
FSHB|2488	0	NaN
FSHR|2492	0	NaN
FSIP1|161835	1.85372	0.122733
FSTL1|11167	5.75728	0.00392852
FSTL3|10272	12.7315	0.00147575
FSTL4|23105	1.66064	0.000844824
FSTL5|56884	0	NaN
FST|10468	2.31478	0.0375482
FTCD|10841	18.3088	0.912757
FTH1|2495	28.18	0.000233614
FTHL17|53940	0	NaN
FTHL3|2498	46.8999	0.883794
FTLP10|100130017	0	NaN
FTL|2512	6.2486	0.00021002
FTMT|94033	0	NaN
FTO|79068	15.8227	0.00876854
FTSJ1|24140	7.86167	0.00363359
FTSJ2|29960	14.1283	0.0227005
FTSJ3|117246	7.79486	0.00254294
FTSJD1|55783	9.22523	0.021229
FTSJD2|23070	38.6541	0.0242664
FUBP1|8880	11.4879	0.00276109
FUBP3|8939	18.8322	0.00578058
FUCA1|2517	5.23219	0.0157961
FUCA2|2519	8.86036	0.00201485
FUK|197258	10.0714	0.0235826
FUNDC1|139341	8.05063	0.0141745
FUNDC2P2|388965	6.30592	0.486096
FUNDC2|65991	19.4463	0.0132926
FURIN|5045	7.54543	0.00181411
FUS|2521	3.31329	0.00036664
FUT10|84750	20.1601	0.0765836
FUT11|170384	3.44277	0.00262301
FUT1|2523	2.16443	0.0299584
FUT2|2524	3.82529	0.233127
FUT3|2525	1.67721	0.542106
FUT4|2526	9.02475	0.0170834
FUT5|2527	0.654572	0.151478
FUT6|2528	0.5	NaN
FUT7|2529	0.75	NaN
FUT8|2530	30.4737	0.0709008
FUT9|10690	0	NaN
FUZ|80199	11.8972	0.0862758
FXC1|26515	28.0424	0.0352125
FXN|2395	10.0075	0.0289995
FXR1|8087	20.0363	0.00399784
FXR2|9513	38.9823	0.0217638
FXYD1|5348	2.6983	0.536267
FXYD2|486	4.3234	0.787495
FXYD3|5349	1.61837	0.131735
FXYD4|53828	0.447838	0.29248
FXYD5|53827	5.93803	0.00391255
FXYD6|53826	0.490546	0.423903
FXYD7|53822	3.54259	0.602899
FYB|2533	2.12515	0.0616728
FYCO1|79443	15.1748	0.0135287
FYN|2534	9.28019	0.00182515
FYTTD1|84248	19.0096	0.0115971
FZD10|11211	4.06248	0.00168837
FZD1|8321	4.01612	0.0349179
FZD2|2535	10.6369	0.0213463
FZD3|7976	33.4634	0.132943
FZD4|8322	2.33049	0.00438683
FZD5|7855	15.5434	0.0258894
FZD6|8323	10.253	0.00610962
FZD7|8324	17.3856	0.0378522
FZD8|8325	1.24499	0.00086015
FZD9|8326	9.33814	0.0499353
FZR1|51343	33.5716	0.0248834
G0S2|50486	0	NaN
G2E3|55632	10.3768	0.0125532
G3BP1|10146	12.7634	0.00298081
G3BP2|9908	7.89487	0.0015643
G6PC2|57818	0	NaN
G6PC3|92579	8.37573	0.00330181
G6PC|2538	0	NaN
G6PD|2539	3.23509	0.000673816
GAA|2548	3.84005	0.000892878
GAB1|2549	2.65952	0.0035956
GAB2|9846	8.11025	0.0478405
GAB3|139716	1.46773	0.0544255
GAB4|128954	0	NaN
GABARAPL1|23710	20.8723	0.00454756
GABARAPL2|11345	36.8335	0.0260953
GABARAPL3|23766	1.61676	0.0116286
GABARAP|11337	35.2347	0.0112518
GABBR1|2550	8.41702	0.0188476
GABBR2|9568	0.0833333	NaN
GABPA|2551	10.2755	0.0182585
GABPB1|2553	12.7786	0.0170602
GABPB2|126626	8.18884	0.0605733
GABRA1|2554	0	NaN
GABRA2|2555	0	NaN
GABRA3|2556	12.5318	0.0323722
GABRA4|2557	1.34553	0.801452
GABRA5|2558	0	NaN
GABRA6|2559	0	NaN
GABRB1|2560	0.172395	0.340885
GABRB2|2561	0	NaN
GABRB3|2562	0.689889	0.541845
GABRD|2563	4.75646	0.154649
GABRE|2564	2.71552	0.00171465
GABRG1|2565	1.6951	0.77222
GABRG2|2566	0	NaN
GABRG3|2567	0	NaN
GABRP|2568	0.0833333	NaN
GABRQ|55879	4.8079	0.039743
GABRR1|2569	0	NaN
GABRR2|2570	0.89961	0.115094
GABRR3|200959	0	NaN
GAD1|2571	0.349166	0.134338
GAD2|2572	0	NaN
GADD45A|1647	3.7298	0.00966111
GADD45B|4616	3.86798	0.00273172
GADD45GIP1|90480	20.722	0.00722239
GADD45G|10912	0	NaN
GADL1|339896	0.126538	0.232947
GAGE10|643832	0	NaN
GAGE12D|100132399	0.419616	0.00389726
GAGE12F|100008586	0	NaN
GAGE12J|729396	0.21476	0.155463
GAGE13|645051	0.309296	0.0200937
GAGE1|2543	0.0833333	NaN
GAGE2A|729447	0.178011	0.00209396
GAGE2B|645037	0	NaN
GAGE2C|2574	0.0918091	0.135985
GAGE2D|729408	0.228707	0.00977575
GAGE2E|26749	0.174746	0.0100768
GAGE4|2576	0.0980387	0.143884
GAGE8|100101629	0.0881585	0.116793
GAK|2580	22.1532	0.00761261
GAL3ST1|9514	0.728288	0.0137469
GAL3ST2|64090	9.09598	0.371073
GAL3ST3|89792	1.25344	0.625644
GAL3ST4|79690	0.972745	0.0653313
GALC|2581	8.41133	0.0477705
GALE|2582	6.64494	0.00429867
GALK1|2584	10.4749	0.00864162
GALK2|2585	6.47728	0.0110303
GALM|130589	17.6907	0.0609799
GALNS|2588	12.7586	0.0139704
GALNT10|55568	8.74348	0.0097385
GALNT11|63917	24.3061	0.0228572
GALNT12|79695	1.86851	0.00727892
GALNT13|114805	21.5897	0.177806
GALNT14|79623	0	NaN
GALNT1|2589	8.25726	0.00862746
GALNT2|2590	13.0629	0.000317584
GALNT3|2591	0.487463	0.0128604
GALNT4|8693	11.3401	0.110628
GALNT5|11227	5.37837	0.67553
GALNT6|11226	6.1328	0.0125424
GALNT7|51809	6.97458	0.00585455
GALNT8|26290	0.75	NaN
GALNT9|50614	2.30088	0.0173913
GALNTL1|57452	2.13784	0.0731607
GALNTL2|117248	1.2951e+06	0.999999
GALNTL4|374378	0.25	NaN
GALNTL5|168391	0	NaN
GALNTL6|442117	0.859134	0.391857
GALP|85569	0	NaN
GALR1|2587	0	NaN
GALR2|8811	1.47579	0.186988
GALR3|8484	3.21413	0.626439
GALT|2592	8.11591	0.0256738
GAL|51083	2.75696	0.000821539
GAMT|2593	13.3589	0.0155256
GANAB|23193	12.282	0.000497662
GANC|2595	9.59587	0.0385615
GAN|8139	11.5557	0.0423201
GAP43|2596	0.391227	0.0799855
GAPDHS|26330	0.833333	NaN
GAPDH|2597	7.00593	3.8139e-05
GAPT|202309	0.0833333	NaN
GAPVD1|26130	29.0308	0.00886021
GAR1|54433	3.23989	0.00301178
GARNL3|84253	3.54608	0.0419426
GARS|2617	6.88657	0.00140589
GART|2618	15.2092	0.00459625
GAS1|2619	5.76933	0.00768882
GAS2L1|10634	15.9146	0.0142243
GAS2L2|246176	12.3947	0.856103
GAS2L3|283431	6.47913	0.0236339
GAS2|2620	0.580219	0.465334
GAS5|60674	4.47623	0.000681758
GAS6|2621	8.63321	0.00813584
GAS7|8522	1.45569	0.0366619
GAS8|2622	43.1695	0.0779464
GAST|2520	1.6951	0.77222
GATA1|2623	1.6951	0.77222
GATA2|2624	14.7157	0.00421779
GATA3|2625	0.116599	0.0137988
GATA4|2626	0	NaN
GATA5|140628	8.18785	0.0501744
GATA6|2627	1.71332	0.00382825
GATAD1|57798	11.0839	0.00732091
GATAD2A|54815	13.3037	0.00529821
GATAD2B|57459	19.167	0.0115812
GATC|283459	9.88256	0.0616828
GATM|2628	4.19599	0.0716904
GATSL1|389523	0.38199	0.0128911
GATSL2|729438	0.828073	0.0137833
GATSL3|652968	2.4595	0.0478724
GATS|352954	4.15803	0.0239783
GBA2|57704	28.3541	0.0248099
GBA3|57733	0.0833333	NaN
GBAP1|2630	46.6264	0.273533
GBAS|2631	13.6159	0.00471444
GBA|2629	8.72349	0.00641839
GBE1|2632	3.60805	0.00105428
GBF1|8729	46.3193	0.0137246
GBGT1|26301	0.0833333	NaN
GBP1|2633	0.214983	0.00471989
GBP2|2634	1.16827	0.00171636
GBP3|2635	0.432549	0.00406089
GBP4|115361	0.333333	NaN
GBP5|115362	0.34875	0.29503
GBP6|163351	0	NaN
GBP7|388646	0.0833333	NaN
GBX1|2636	0.166667	NaN
GBX2|2637	6.20038	0.215413
GCAT|23464	20.1027	0.0286356
GCA|25801	18.8677	0.0883936
GCC1|79571	24.2343	0.0298304
GCC2|9648	15.4347	0.010929
GCDH|2639	17.878	0.024397
GCET2|257144	4.96813	0.164864
GCFC1|94104	9.09968	0.00699698
GCGR|2642	1.33506	0.0397517
GCG|2641	0	NaN
GCH1|2643	4.95791	0.0152025
GCHFR|2644	3.16323	0.00588967
GCKR|2646	0.166667	NaN
GCK|2645	0.202525	0.233004
GCLC|2729	15.1329	0.0161251
GCLM|2730	2.82652	0.0027898
GCM1|8521	1.73617e+06	0.999999
GCM2|9247	0	NaN
GCN1L1|10985	32.3972	0.00348342
GCNT1|2650	1.11377	0.0212024
GCNT2|2651	18.7058	0.0214445
GCNT3|9245	4.47196	0.49385
GCNT4|51301	0.525902	0.0398635
GCNT7|140687	1.91667	NaN
GCOM1|145781	1.41371	0.00791271
GCSH|2653	3.52514	0.00352681
GC|2638	0	NaN
GDAP1L1|78997	0.916667	NaN
GDAP1|54332	3.40505	0.00417633
GDAP2|54834	17.6221	0.0358934
GDA|9615	5.19718	0.00261731
GDE1|51573	12.5803	0.00609216
GDEP|118425	0	NaN
GDF10|2662	0.438968	0.179981
GDF11|10220	19.9722	0.020053
GDF15|9518	4.52499	0.00800139
GDF1|2657	2.76998	0.0261681
GDF2|2658	0	NaN
GDF3|9573	0	NaN
GDF5|8200	0	NaN
GDF6|392255	0.321894	0.00747341
GDF7|151449	0	NaN
GDF9|2661	4.26018	0.212018
GDI1|2664	10.6028	0.0031203
GDI2|2665	19.3652	0.00317695
GDNF|2668	0	NaN
GDPD1|284161	10.1494	0.10332
GDPD2|54857	0.580219	0.465334
GDPD3|79153	8.41012	0.304971
GDPD4|220032	0.368734	0.253937
GDPD5|81544	13.5093	0.0276259
GEFT|115557	7.86211	0.0182686
GEMIN4|50628	21.3322	0.00948064
GEMIN5|25929	10.1277	0.00386854
GEMIN6|79833	9.98406	0.0391684
GEMIN7|79760	13.5094	0.0218772
GEMIN8P4|492303	3.70337	0.0445545
GEMIN8|54960	6.86014	0.0172571
GEM|2669	4.07587	0.018995
GEN1|348654	12.7782	0.0235784
GET4|51608	26.2097	0.0297964
GFAP|2670	1.22642e+06	0.999999
GFER|2671	21.9846	0.0246055
GFI1B|8328	0.396896	0.165588
GFI1|2672	2.62634	0.0185006
GFM1|85476	9.7858	0.00446799
GFM2|84340	29.7023	0.0172668
GFOD1|54438	9.68039	0.0635765
GFOD2|81577	32.434	0.0547932
GFPT1|2673	9.27751	0.00202852
GFPT2|9945	3.0891	0.00432189
GFRA1|2674	0	NaN
GFRA2|2675	0.925167	0.649164
GFRA3|2676	0.5	NaN
GFRA4|64096	0.0833333	NaN
GFRAL|389400	0	NaN
GGA1|26088	18.1	0.0156066
GGA2|23062	19.6471	0.00836942
GGA3|23163	27.3391	0.020999
GGCT|79017	11.1689	0.0062559
GGCX|2677	28.6353	0.032634
GGH|8836	6.48384	0.00269367
GGNBP1|449520	0.0833333	NaN
GGNBP2|79893	25.6678	0.0107475
GGN|199720	6.56586	0.406575
GGPS1|9453	5.46902	0.00561423
GGT1|2678	6.86027	0.0111288
GGT3P|2679	1.34553	0.801452
GGT5|2687	0.720923	0.381928
GGT6|124975	0.0833333	NaN
GGT7|2686	3.12829	0.0192754
GGT8P|645367	0.594085	0.035096
GGTA1|2681	1.34553	0.801452
GGTLC1|92086	0	NaN
GGTLC2|91227	0.417206	0.500323
GH1|2688	0.0833333	NaN
GH2|2689	0	NaN
GHDC|84514	9.59042	0.0178868
GHITM|27069	24.6751	0.00252207
GHRHR|2692	0	NaN
GHRH|2691	0.0833333	NaN
GHRLOS|100126793	6.16667	NaN
GHRL|51738	0.0833333	NaN
GHR|2690	1.54162	0.698107
GHSR|2693	0.0784999	0.32019
GIF|2694	0.0833333	NaN
GIGYF1|64599	18.4665	0.00731817
GIGYF2|26058	24.9642	0.0126665
GIMAP1|170575	0	NaN
GIMAP2|26157	0.572745	0.191591
GIMAP4|55303	0	NaN
GIMAP5|55340	0	NaN
GIMAP6|474344	0	NaN
GIMAP7|168537	0	NaN
GIMAP8|155038	0	NaN
GIN1|54826	17.0466	0.083611
GINS1|9837	9.9265	0.0111158
GINS2|51659	25.3176	0.0151847
GINS3|64785	15.1897	0.0275748
GINS4|84296	19.5186	0.0205943
GIPC1|10755	8.5305	0.00454165
GIPC2|54810	2.22366	0.792185
GIPC3|126326	25.2575	0.0293349
GIPR|2696	1.87717	0.0412168
GIP|2695	4.28436	0.751507
GIT1|28964	9.47354	0.00484442
GIT2|9815	22.7594	0.0196539
GIYD2|79008	9.25771	0.00970572
GJA10|84694	0	NaN
GJA1|2697	6.3754	0.00741145
GJA3|2700	3.97351	0.0935527
GJA4|2701	0.462502	0.409595
GJA5|2702	0	NaN
GJA8|2703	0	NaN
GJA9|81025	1.23063	0.264805
GJB1|2705	0	NaN
GJB2|2706	1.25344	0.625644
GJB3|2707	3.02416	0.0201243
GJB4|127534	0.166667	NaN
GJB5|2709	1.64046	0.125637
GJB6|10804	0	NaN
GJB7|375519	7.27399	0.363264
GJC1|10052	9.15626	0.00709977
GJC2|57165	2.0015	0.00679623
GJC3|349149	0.0833333	NaN
GJD2|57369	0	NaN
GJD3|125111	3.64878	0.0301804
GJD4|219770	1.03254e+06	1
GK2|2712	0	NaN
GK3P|2713	11.6643	0.463525
GK5|256356	11.3183	0.0112036
GKAP1|80318	4.98125	0.0307996
GKN1|56287	0.0833333	NaN
GKN2|200504	0.0833333	NaN
GK|2710	4.81461	0.02838
GLA|2717	5.18765	0.00244631
GLB1L2|89944	0.30881	0.00119899
GLB1L3|112937	2.75969e+06	1
GLB1L|79411	12.3219	0.0880205
GLB1|2720	10.8	0.00428976
GLCCI1|113263	34.8558	0.0574998
GLCE|26035	2.95334	0.0029939
GLDC|2731	1.54162	0.698107
GLDN|342035	9.18765	0.932348
GLE1|2733	23.4388	0.0122039
GLG1|2734	10.1151	0.00151485
GLI1|2735	1.92038	0.111843
GLI2|2736	2.3201	0.01559
GLI3|2737	4.17947	0.0147721
GLI4|2738	7.60026	0.0267835
GLIPR1L1|256710	0.25	NaN
GLIPR1L2|144321	1.89929	0.237928
GLIPR1|11010	0.910079	0.00464539
GLIPR2|152007	8.25349	0.0996355
GLIS1|148979	1.14639	0.0194921
GLIS2|84662	31.8264	0.041599
GLIS3|169792	2.95145	0.0111256
GLMN|11146	3.17957	0.00719069
GLO1|2739	7.8525	0.0012737
GLOD4|51031	15.6446	0.0095951
GLOD5|392465	0.0833333	NaN
GLP1R|2740	0	NaN
GLP2R|9340	6.11575	0.0119092
GLRA1|2741	1.11559	0.507334
GLRA2|2742	0	NaN
GLRA3|8001	0.581037	0.124569
GLRA4|441509	0	NaN
GLRB|2743	2.63716	0.0219513
GLRX2|51022	3.00665	0.00675135
GLRX3|10539	13.9382	0.00840608
GLRX5|51218	9.5609	0.0064222
GLRX|2745	3.03703	0.00394017
GLS2|27165	4.4771	0.328143
GLS|2744	8.32426	0.00513186
GLT1D1|144423	0.0833333	NaN
GLT25D1|79709	24.5246	0.00402449
GLT25D2|23127	1.59325	0.595255
GLT6D1|360203	0	NaN
GLT8D1|55830	18.4597	0.0136591
GLT8D2|83468	5.17765	0.00888723
GLTPD1|80772	8.38181	0.0128743
GLTPD2|388323	3.01341	0.766756
GLTP|51228	9.88805	0.0143311
GLTSCR1|29998	27.7078	0.0699618
GLTSCR2|29997	6.3505	0.000835856
GLUD1|2746	26.2943	0.00650198
GLUD2|2747	9.26781	0.00661073
GLUL|2752	2.98444	0.000643594
GLYATL1|92292	1.34553	0.801452
GLYATL2|219970	3.42819e+06	1
GLYATL3|389396	0.0833333	NaN
GLYAT|10249	0.166667	NaN
GLYCAM1|644076	0	NaN
GLYCTK|132158	17.4651	0.101218
GLYR1|84656	12.3403	0.00624982
GM2A|2760	13.0542	0.00880963
GMCL1L|64396	1.21439	0.00640394
GMCL1|64395	14.2483	0.0161089
GMDS|2762	8.09076	0.00932644
GMEB1|10691	5.03867	0.0270235
GMEB2|26205	34.0243	0.0299283
GMFB|2764	8.39202	0.00533343
GMFG|9535	1.01528e+06	0.999999
GMIP|51291	13.6371	0.0289912
GML|2765	0	NaN
GMNN|51053	12.2092	0.00645236
GMPPA|29926	16.5939	0.0143575
GMPPB|29925	16.3786	0.0324192
GMPR2|51292	16.231	0.00975678
GMPR|2766	2.40362	0.123345
GMPS|8833	31.8595	0.00950692
GNA11|2767	23.4422	0.0282427
GNA12|2768	23.1545	0.0154725
GNA13|10672	23.4007	0.00984054
GNA14|9630	0.689889	0.541845
GNA15|2769	0.341811	0.000799231
GNAI1|2770	12.5733	0.0101981
GNAI2|2771	17.4473	0.00487793
GNAI3|2773	9.15551	0.00253645
GNAL|2774	7.92584	0.0121498
GNAO1|2775	8.82838	0.0158666
GNAQ|2776	8.12568	0.00884547
GNASAS|149775	6.34088	0.0775571
GNAS|2778	13.0239	0.000301201
GNAT1|2779	1.34553	0.801452
GNAT2|2780	3.20663	0.509801
GNAT3|346562	0.166667	NaN
GNAZ|2781	7.16717	0.0233458
GNB1L|54584	9.79832	0.0422253
GNB1|2782	20.6271	0.0016922
GNB2L1|10399	25.2047	0.000465919
GNB2|2783	16.4766	0.00308557
GNB3|2784	7.6642	0.133878
GNB4|59345	14.0518	0.00486394
GNB5|10681	9.80021	0.00909772
GNE|10020	22.0481	0.018749
GNG10|2790	5.73386	0.00471251
GNG11|2791	6.60378	0.00294207
GNG12|55970	8.32557	0.00343371
GNG13|51764	2.04207	0.653378
GNG2|54331	1.09184	0.169931
GNG3|2785	5.18899	0.509274
GNG4|2786	1.50921	0.00186589
GNG5|2787	11.1865	0.00656475
GNG7|2788	1.3245	0.0355654
GNG8|94235	0	NaN
GNGT1|2792	1.49772	0.120644
GNGT2|2793	0.345143	0.579933
GNL1|2794	44.2615	0.0179135
GNL2|29889	6.69677	0.00289565
GNL3L|54552	4.84674	0.00158987
GNL3|26354	17.9397	0.00445824
GNLY|10578	0.25	NaN
GNMT|27232	1.16667	NaN
GNPAT|8443	9.56467	0.00534071
GNPDA1|10007	21.2977	0.016437
GNPDA2|132789	5.34108	0.00926053
